page,row_index,code,kana,lat,lon,lat_dd,lon_dd
114,2506,TANDI,タンディ,244707.80N,1250938.79E,24.785500000,125.160775000
114,2507,TANSO,タンソ,332806.56N,1315133.74E,33.468488889,131.859372222
114,2508,TANTA,タンタ,341604.86N,1342729.15E,34.268016667,134.458097222
114,2509,TAPIR,タピール,352028.50N,1412621.89E,35.341250000,141.439413889
114,2510,TAPOP,タポップ,322017.30N,1361621.89E,32.338138889,136.272747222
114,2511,TAPPI,タッピ,410805.46N,1400954.46E,41.134850000,140.165127778
114,2512,TARAH,タラー,330210.01N,1300933.96E,33.036113889,130.159433333
114,2513,TARBY,タービー,334220.83N,1340300.42E,33.705786111,134.050116667
114,2514,TAREB,タレブ,354406.21N,1350920.84E,35.735058333,135.155788889
114,2515,TAROH,タロー,344301.09N,1334627.13E,34.716969444,133.774202778
114,2516,TARUP,タラップ,343423.61N,1350626.45E,34.573225000,135.107347222
114,2517,TASAB,タサブ,430015.63N,1440508.31E,43.004341667,144.085641667
114,2518,TASID,タシッド,352606.73N,1423234.47E,35.435202778,142.542908333
114,2519,TASOT,タソット,334412.20N,1383017.96E,33.736722222,138.504988889
114,2520,TATAM,タタム,375550.34N,1380613.14E,37.930650000,138.103650000
114,2521,TATAR,タタラ,324422.07N,1285228.54E,32.739463889,128.874594444
114,2522,TATKY,タタキー,333025.96N,1333548.91E,33.507211111,133.596919444
114,2523,TATSU,タツ,364021.74N,1403436.40E,36.672705556,140.576777778
114,2524,TAURA,タウラ,351846.11N,1394447.34E,35.312808333,139.746483333
114,2525,TAVAX,タバックス,354317.56N,1392738.17E,35.721544444,139.460602778
115,2526,TAVIS,タビス,385715.14N,1380315.55E,38.954205556,138.054319444
115,2527,TAXIR,タキサー,412632.43N,1404728.04E,41.442341667,140.791122222
115,2528,TAXON,タクソン,300013.67N,1371419.81E,30.003797222,137.238836111
115,2529,TAXUK,タグサック,380841.27N,1363345.59E,38.144797222,136.562663889
115,2530,TAYAS,タヤス,353616.81N,1395700.61E,35.604669444,139.950169444
115,2531,TEBAR,テバー,400729.68N,1401034.59E,40.124911111,140.176275000
115,2532,TEBAS,テバス,351550.10N,1372921.10E,35.263916667,137.489194444
115,2533,TEBEK,テベック,250930.86N,1264932.33E,25.158572222,126.825647222
115,2534,TEBES,テベス,435816.30N,1440908.38E,43.971194444,144.152327778
115,2535,TECHI,テーチ,283044.34N,1294543.97E,28.512316667,129.762213889
115,2536,TEDIX,テディックス,363751.81N,1401937.41E,36.631058333,140.327058333
115,2537,TEGOD,テゴッド,210000.00N,1451148.00E,21.000000000,145.196666667
115,2538,TEKEL,テケル,351434.88N,1373601.03E,35.243022222,137.600286111
115,2539,TEKIK,テキック,325007.81N,1300001.15E,32.835502778,130.000319444
115,2540,TEKKO,テッコー,423007.08N,1410431.00E,42.501966667,141.075277778
115,2541,TEKOS,テコス,251045.24N,1290436.47E,25.179233333,129.076797222
115,2542,TELAS,テラス,351559.65N,1423217.58E,35.266569444,142.538216667
115,2543,TELMA,テルマ,240338.51N,1234812.34E,24.060697222,123.803427778
115,2544,TELOB,テロブ,344611.60N,1315031.58E,34.769888889,131.842105556
115,2545,TEMAR,テマー,332019.63N,1400622.58E,33.338786111,140.106272222
115,2546,TEMIP,テミップ,320706.86N,1302513.08E,32.118572222,130.420300000
115,2547,TEMIS,テミス,353201.71N,1403424.81E,35.533808333,140.573558333
115,2548,TEMUM,テマム,332509.94N,1302607.39E,33.419427778,130.435386111
115,2549,TENAG,テナグ,355323.17N,1401705.07E,35.889769444,140.284741667
115,2550,TENBO,テンボ,330229.35N,1294649.05E,33.041486111,129.780291667
115,2551,TENES,テネス,281943.97N,1300537.80E,28.328880556,130.093833333
116,2552,TENJO,テンジョー,341657.65N,1391926.48E,34.282680556,139.324022222
116,2553,TENMA,テンマ,344328.44N,1353051.45E,34.724566667,135.514291667
116,2554,TENRU,テンリュ,354010.53N,1380024.97E,35.669591667,138.006936111
116,2555,TENSI,テンシ,423957.26N,1414234.94E,42.665905556,141.709705556
116,2556,TENSO,テンソー,321747.44N,1324836.93E,32.296511111,132.810258333
116,2557,TENTO,テント,435822.66N,1441439.66E,43.972961111,144.244350000
116,2558,TEPEX,テペックス,360014.77N,1385257.90E,36.004102778,138.882750000
116,2559,TEPIS,テピス,412611.42N,1404019.17E,41.436505556,140.671991667
116,2560,TEPPO,テッポー,304536.42N,1310803.50E,30.760116667,131.134305556
116,2561,TERAD,テラド,373613.22N,1382849.19E,37.603672222,138.480330556
116,2562,TERAS,テラス,325921.00N,1293722.89E,32.989166667,129.623025000
116,2563,TERIG,テリグ,335626.04N,1293510.20E,33.940566667,129.586166667
116,2564,TESAB,テサブ,314500.73N,1303930.53E,31.750202778,130.658480556
116,2565,TESLA,テスラ,271235.75N,1274245.78E,27.209930556,127.712716667
116,2566,TETRA,テトラ,354626.37N,1401555.78E,35.773991667,140.265494444
116,2567,TETTA,テッタ,261503.59N,1285956.92E,26.250997222,128.999144444
116,2568,THETA,シータ,262020.00N,1273159.31E,26.338888889,127.533141667
116,2569,TIARA,ティアラ,353934.03N,1391954.15E,35.659452778,139.331708333
116,2570,TIBRI,チブリ,355829.74N,1330824.31E,35.974927778,133.140086111
116,2571,TIGER,タイガー,344050.43N,1351016.70E,34.680675000,135.171305556
116,2572,TIGRA,ティグラ,382536.77N,1391230.35E,38.426880556,139.208430556
116,2573,TIIDA,ティーダ,343056.96N,1331206.74E,34.515822222,133.201872222
116,2574,TIKYU,チキュー,414102.54N,1411021.49E,41.684038889,141.172636111
116,2575,TILAN,チラン,312019.67N,1302851.53E,31.338797222,130.480980556
116,2576,TILES,タイルズ,380602.47N,1404105.50E,38.100686111,140.684861111
117,2577,TINTO,ティント,260732.67N,1271013.17E,26.125741667,127.170325000
117,2578,TITAN,ティタン,345411.63N,1364016.31E,34.903230556,136.671197222
117,2579,TOBBY,トビー,415507.29N,1414535.87E,41.918691667,141.759963889
117,2580,TOBET,トベット,431437.12N,1413258.65E,43.243644444,141.549625000
117,2581,TODAP,トダップ,333413.32N,1352857.81E,33.570366667,135.482725000
117,2582,TOGIL,トギル,344229.67N,1313837.28E,34.708241667,131.643688889
117,2583,TOGYU,トギュー,274348.29N,1284526.91E,27.730080556,128.757475000
117,2584,TOHKI,トーキ,330937.17N,1295823.87E,33.160325000,129.973297222
117,2585,TOHME,トーメ,345111.41N,1372825.81E,34.853169444,137.473836111
117,2586,TOHNE,トウネ,360356.84N,1395253.88E,36.065788889,139.881633333
117,2587,TOJYO,トージョー,345255.51N,1331648.60E,34.882086111,133.280166667
117,2588,TOKAT,トカット,344754.40N,1425525.57E,34.798444444,142.923769444
117,2589,TOKIS,トキス,351046.93N,1393017.54E,35.179702778,139.504872222
117,2590,TOKKY,トキー,380352.03N,1385327.41E,38.064452778,138.890947222
117,2591,TOKOM,トコム,342600.34N,1341102.70E,34.433427778,134.184083333
117,2592,,トクノシマ,274929.20N,1285255.98E,27.824777778,128.882216667
117,2593,,トクシマ,340747.00N,1343631.00E,34.129722222,134.608611111
117,2594,TOLEK,トレック,390812.89N,1404325.45E,39.136913889,140.723736111
117,2595,TOLOT,トロット,303240.31N,1303910.07E,30.544530556,130.652797222
117,2596,TOLUM,トルム,353424.27N,1373144.10E,35.573408333,137.528916667
117,2597,TOMAM,トマム,430820.50N,1420204.10E,43.139027778,142.034472222
117,2598,TOMIE,トミエ,323420.31N,1284645.36E,32.572308333,128.779266667
117,2599,TOMOE,トモエ,360720.65N,1403018.30E,36.122402778,140.505083333
117,2600,TOMOH,トモー,341649.57N,1350020.33E,34.280436111,135.005647222
117,2601,TOMOL,トモル,281858.56N,1411949.03E,28.316266667,141.330286111
118,2602,TONAR,トナー,294903.09N,1314839.47E,29.817525000,131.810963889
118,2603,TONBI,トンビ,351053.48N,1340104.31E,35.181522222,134.017863889
118,2604,TONEK,トネック,433141.41N,1444548.77E,43.528169444,144.763547222
118,2605,TONIK,トニック,320013.70N,1455947.09E,32.003805556,145.996413889
118,2606,TONOB,トノブ,331203.25N,1395044.14E,33.200902778,139.845594444
118,2607,TONOD,トノッド,265556.09N,1281625.67E,26.932247222,128.273797222
118,2608,TONOH,トノー,335248.80N,1315008.93E,33.880222222,131.835813889
118,2609,TOPAT,トパト,255821.68N,1292724.47E,25.972688889,129.456797222
118,2610,TOPAZ,トパーズ,380516.76N,1410833.50E,38.087988889,141.142638889
118,2611,TOPIP,トピップ,334934.23N,1310853.21E,33.826175000,131.148113889
118,2612,TOPIT,トピット,341141.45N,1395942.20E,34.194847222,139.995055556
118,2613,TOPON,トポン,244201.80N,1410811.87E,24.700500000,141.136630556
118,2614,TOPPY,トッピー,313907.95N,1304513.84E,31.652208333,130.753844444
118,2615,TORAM,トラム,353636.78N,1395010.99E,35.610216667,139.836386111
118,2616,TORCH,トーチ,353752.84N,1410721.71E,35.631344444,141.122697222
118,2617,TORIK,トリック,320217.21N,1310535.56E,32.038113889,131.093211111
118,2618,TOROH,トロー,342221.02N,1384245.88E,34.372505556,138.712744444
118,2619,TOROS,トロス,280527.68N,1285604.41E,28.091022222,128.934558333
118,2620,TOSAR,トサー,333002.09N,1343555.24E,33.500580556,134.598677778
118,2621,TOSKO,トスコ,353615.45N,1384409.28E,35.604291667,138.735911111
118,2622,,トットリ,353138.28N,1340953.59E,35.527300000,134.164886111
118,2623,TOUSE,トウセ,434401.70N,1422536.41E,43.733805556,142.426780556
118,2624,TOZAK,トザック,310633.03N,1304812.92E,31.109175000,130.803588889
119,2625,TOZAN,トーザン,351615.44N,1342904.17E,35.270955556,134.484491667
119,2626,TRACY,トレイシー,343949.27N,1344547.82E,34.663686111,134.763283333
119,2627,TRAPI,トラピ,414049.99N,1405407.02E,41.680552778,140.901950000
119,2628,TRIKE,トライク,344751.23N,1371705.45E,34.797563889,137.284847222
119,2629,TRIPY,トリピー,345801.21N,1344003.37E,34.967002778,134.667602778
119,2630,TRUGA,ツルガ,354546.33N,1361225.60E,35.762869444,136.207111111
119,2631,TSUGA,ツガ,353613.73N,1400959.28E,35.603813889,140.166466667
119,2632,TSUGU,ツグ,351740.67N,1374350.83E,35.294630556,137.730786111
119,2633,TSUJI,ツジ,323556.06N,1300624.98E,32.598905556,130.106938889
119,2634,TSUKA,ツカ,434958.12N,1434523.20E,43.832811111,143.756444444
119,2635,TSUKI,ツキ,410305.05N,1405132.68E,41.051402778,140.859077778
119,2636,TSUNO,ツノ,351958.40N,1340912.27E,35.332888889,134.153408333
119,2637,TSURU,ツル,405545.68N,1402636.82E,40.929355556,140.443561111
119,2638,,ツシマ,341653.43N,1292013.24E,34.281508333,129.337011111
119,2639,TUBAS,ツバス,254525.88N,1311131.24E,25.757188889,131.192011111
119,2640,TUJUN,ツジュン,325158.26N,1305441.47E,32.866183333,130.911519444
119,2641,TULIP,チューリップ,364416.93N,1371251.54E,36.738036111,137.214316667
119,2642,TUMGI,ツムギ,284357.05N,1295300.74E,28.732513889,129.883538889
119,2643,TUNAS,ツナス,334009.92N,1354309.92E,33.669422222,135.719422222
119,2644,TUNTO,タント,230015.74N,1290452.76E,23.004372222,129.081322222
119,2645,TURFY,ターフィー,330945.09N,1343832.26E,33.162525000,134.642294444
119,2646,TUTMI,ツツミ,331801.96N,1302658.45E,33.300544444,130.449569444
119,2647,TUYAH,ツヤー,384638.07N,1402530.85E,38.777241667,140.425236111
119,2648,TYLER,タイラー,352650.48N,1403807.77E,35.447355556,140.635491667
119,2649,TYUBE,チュウベ,434339.04N,1422434.78E,43.727511111,142.409661111
120,2650,,ウベ,335608.26N,1311700.71E,33.935627778,131.283530556
120,2651,UBMIL,ウブミル,341552.66N,1305305.32E,34.264627778,130.884811111
120,2652,UBNET,ウブネット,345135.88N,1345057.82E,34.859966667,134.849394444
120,2653,UBRAS,ウブラス,441607.29N,1444226.39E,44.268691667,144.707330556
120,2654,UBSOL,ウブソル,321028.91N,1320200.53E,32.174697222,132.033480556
120,2655,UBUYU,ウブユ,335624.63N,1350204.59E,33.940175000,135.034608333
120,2656,UENOH,ウエノー,345008.72N,1361333.66E,34.835755556,136.226016667
120,2657,UGAMI,ウガミ,282745.94N,1293234.98E,28.462761111,129.543050000
120,2658,UGAMU,ウガム,325727.80N,1301545.16E,32.957722222,130.262544444
120,2659,UGARA,ウガラ,364817.64N,1363041.22E,36.804900000,136.511450000
120,2660,UGEDO,アジェド,355901.99N,1353032.07E,35.983886111,135.508908333
120,2661,UGEPA,ウゲパ,352353.68N,1331709.24E,35.398244444,133.285900000
120,2662,UGROT,アグロット,334641.96N,1295710.59E,33.778322222,129.952941667
120,2663,UGTAN,アグタン,363431.60N,1424107.34E,36.575444444,142.685372222
120,2664,UGURO,ウグロ,432016.33N,1423956.05E,43.337869444,142.665569444
120,2665,UJIJI,ウジジ,272017.76N,1283004.90E,27.338266667,128.501361111
120,2666,UKAKO,ウカコ,335650.31N,1341504.97E,33.947308333,134.251380556
120,2667,UKAKU,ウカク,345255.22N,1395337.94E,34.882005556,139.893872222
120,2668,UKATA,ユカタ,300003.09N,1402046.24E,30.000858333,140.346177778
120,2669,UKELI,ウケリ,342810.24N,1324428.01E,34.469511111,132.741113889
120,2670,UMAKI,ウマキ,243721.70N,1245115.01E,24.622694444,124.854169444
120,2671,UMEDA,ウメダ,344247.16N,1353124.04E,34.713100000,135.523344444
120,2672,UMUKI,ウムキ,351219.06N,1394849.16E,35.205294444,139.813655556
121,2673,UNAGI,ウナギ,343915.80N,1383640.61E,34.654388889,138.611280556
121,2674,UNARI,ウナリ,354513.78N,1405737.07E,35.753827778,140.960297222
121,2675,UNIEY,ウニー,452547.09N,1415510.72E,45.429747222,141.919644444
121,2676,UNSHU,ウンシュウ,335740.45N,1323845.52E,33.961236111,132.645977778
121,2677,UNSOB,アンソブ,342255.58N,1321201.54E,34.382105556,132.200427778
121,2678,UNUTU,ウヌツ,282206.72N,1300004.64E,28.368533333,130.001288889
121,2679,UNZEN,ウンゼン,324627.28N,1301451.07E,32.774244444,130.247519444
121,2680,UPDOB,アプドブ,300014.51N,1465105.14E,30.004030556,146.851427778
121,2681,UPGEB,アプゲブ,330154.30N,1332744.29E,33.031750000,133.462302778
121,2682,UPKEM,アップケム,333936.31N,1295224.37E,33.660086111,129.873436111
121,2683,UPLOK,アプロック,420119.14N,1405451.71E,42.021983333,140.914363889
121,2684,UPLOV,アプラブ,344118.41N,1340622.63E,34.688447222,134.106286111
121,2685,UPMIN,アプミン,341416.74N,1350033.05E,34.237983333,135.009180556
121,2686,UPNAX,アプナックス,270721.89N,1282455.61E,27.122747222,128.415447222
121,2687,UPNIP,アプニップ,323504.39N,1314859.10E,32.584552778,131.816416667
121,2688,UPRAL,アプラル,342958.80N,1354102.85E,34.499666667,135.684125000
121,2689,UPSAM,アップサム,332418.75N,1303416.59E,33.405208333,130.571275000
121,2690,UPSED,アプセッド,324726.81N,1324214.70E,32.790780556,132.704083333
121,2691,UPSUX,アプサックス,330230.44N,1351032.39E,33.041788889,135.175663889
121,2692,UPTEM,アプテム,283124.97N,1294848.31E,28.523602778,129.813419444
121,2693,URAGA,ウラガ,351351.16N,1395000.94E,35.230877778,139.833594444
121,2694,URAJA,ウラジャ,344223.72N,1334511.28E,34.706588889,133.753133333
121,2695,URDET,アーデット,335902.45N,1332930.91E,33.984013889,133.491919444
121,2696,URESY,ウレシー,422933.17N,1414746.62E,42.492547222,141.796283333
121,2697,URGAT,アーガット,314343.65N,1304611.35E,31.728791667,130.769819444
121,2698,URGIK,アーギク,332522.47N,1325528.58E,33.422908333,132.924605556
121,2699,URIZN,ウリズン,242926.14N,1241910.29E,24.490594444,124.319525000
121,2700,URKEG,ウルケッグ,272843.92N,1284429.41E,27.478866667,128.741502778
122,2701,URUMA,ウルマ,285812.24N,1263445.48E,28.970066667,126.579300000
122,2702,URUSI,ウルシ,364909.15N,1370753.52E,36.819208333,137.131533333
122,2703,USHIO,ウシオ,330640.90N,1351123.60E,33.111361111,135.189888889
122,2704,USIKU,ウシク,355507.56N,1400051.20E,35.918766667,140.014222222
122,2705,USSAH,ウサ,334430.81N,1312104.12E,33.741891667,131.351144444
122,2706,USUBA,ウスバ,383214.02N,1400944.88E,38.537227778,140.162466667
122,2707,UTAKI,ウタキ,260233.15N,1273250.37E,26.042541667,127.547325000
122,2708,UTASI,ウタシ,433131.57N,1420126.12E,43.525436111,142.023922222
122,2709,UTAZU,ウタヅ,341803.78N,1334819.97E,34.301050000,133.805547222
122,2710,UTIBO,ウチボ,345647.02N,1395343.90E,34.946394444,139.895527778
122,2711,UTIMA,ウチマ,245048.13N,1252101.67E,24.846702778,125.350463889
122,2712,UWAJI,ウワジ,331031.82N,1321636.62E,33.175505556,132.276838889
122,2713,UZUPY,ウズピー,340603.89N,1344637.86E,34.101080556,134.777183333
123,2714,VABLU,ヴァブル,403519.40N,1413447.65E,40.588722222,141.579902778
123,2715,VACKY,バッキー,351424.25N,1434841.22E,35.240069444,143.811450000
123,2716,VADAR,ベイダー,350557.36N,1395143.86E,35.099266667,139.862183333
123,2717,VAGLA,ヴァグラ,350133.45N,1414434.81E,35.025958333,141.743002778
123,2718,VALMO,バルモ,353941.93N,1392440.42E,35.661647222,139.411227778
123,2719,VALVU,バルブ,320117.48N,1310145.43E,32.021522222,131.029286111
123,2720,VAMOS,バモス,351215.47N,1394543.64E,35.204297222,139.762122222
123,2721,VANKM,ヴァンカム,421703.31N,1415348.38E,42.284252778,141.896772222
123,2722,VARSU,バルス,393004.16N,1404313.16E,39.501155556,140.720322222
123,2723,VASHU,バシュ,255832.39N,1403805.24E,25.975663889,140.634788889
123,2724,VASKO,バスコ,250015.82N,1420212.95E,25.004394444,142.036930556
123,2725,VAVLO,バブロ,430200.49N,1440223.10E,43.033469444,144.039750000
123,2726,VEGAL,ベガル,380422.75N,1405919.92E,38.072986111,140.988866667
123,2727,VEGAR,ベガ,300026.75N,1304445.23E,30.007430556,130.745897222
123,2728,VEKTA,ベクタ,342215.58N,1345951.21E,34.370994444,134.997558333
123,2729,VEKVO,ベクボ,320908.86N,1314944.17E,32.152461111,131.828936111
123,2730,VELLA,ベラ,342646.32N,1330427.68E,34.446200000,133.074355556
123,2731,VELNO,ベルノ,255347.28N,1271833.80E,25.896466667,127.309388889
123,2732,VEMBU,ヴェンブー,270826.71N,1281815.42E,27.140752778,128.304283333
123,2733,VEMRA,ベムラ,325439.15N,1304343.26E,32.910875000,130.728683333
123,2734,VENAD,ベナッド,241734.45N,1240303.35E,24.292902778,124.050930556
123,2735,VENTO,ベント,345907.78N,1364521.64E,34.985494444,136.756011111
123,2736,VENUS,ヴィーナス,350440.08N,1404309.73E,35.077800000,140.719369444
123,2737,VERDI,ヴェルディ,334110.00N,1350242.00E,33.686111111,135.045000000
123,2738,VERUG,ベラグ,354524.31N,1374500.58E,35.756752778,137.750161111
123,2739,VESEL,ベッセル,343407.36N,1391042.07E,34.568711111,139.178352778
124,2740,VESET,ベセット,372240.24N,1431401.48E,37.377844444,143.233744444
124,2741,VESEV,ベセブ,331012.08N,1330735.69E,33.170022222,133.126580556
124,2742,VESOR,ベザー,282117.56N,1294424.10E,28.354877778,129.740027778
124,2743,VEXOT,ベクソット,334600.00N,1335500.00E,33.766666667,133.916666667
